,0,1,2,3
1198,SOTI,https://www.soti.net/,SOTI provides mobile device management and mobile security for enterprise and IoT.,"SOTI Inc.
5770 Hurontario Street
Suite 1100, Mississauga
Ontario L5R 3G5 Canada
Tel: (905) 624 - 9828"
1199,Source Defense,https://sourcedefense.com/,"<p><span style=""color: rgb(0, 0, 0);"">Client-side Security for websites, providing real-time threat detection, protection and prevention of vulnerabilities originating in JavaScript. The Source Defense patented Website Client-side Security Platform, addresses threats and risks coming from the increased usage of JavaScript, libraries and open source in websites today.</span></p>","<p><span style=""color: rgb(0, 0, 0);"">12 Amal, P.O.B. 11757,</span></p><p><span style=""color: rgb(0, 0, 0);"">Rosh-ha’ayin, Israel&nbsp;&nbsp;4809246</span></p>"
1200,Sovereign Intelligence,https://www.sovereign.ai,<p>Web fraud and data analytics service company.&nbsp;</p>,"<p>1775 Tysons Blvd. 5th Floor</p><p>McLean, VA 22102</p>"
1201,Spamhaus,https://www.spamhaus.org/,Spamhaus is a non-profit organization focused on tracking Spammers and supporting anti-Spam activities across the world through threat intelligence.,"Spamhaus Project Organization
18 Avenue Louis Casai – CH-1209
Geneva, Switzerland

Spamhaus Project Ltd.
26 York Street
London W1U 6PZ
United Kingdom"
1202,SparkCognition,https://sparkcognition.com/,SparkCognition is a Cognitive Security Analytics company. They're applying Machine Learning & AI to Cloud Security and the Internet of Things.,"4030 West Braker Lane
Suite 450
Austin, Texas 78759"
1203,SpinBackup,https://spin.ai/,"<p><span style=""color: rgb(0, 0, 0);"">Developer of an AI-powered ransomware protection platform designed to offer cloud-based backup and data security services. The company's platform provides data loss and data leak prevention tools for cloud services such as Google G-Suite and Microsoft Office 365 as well as offers an easy-to-use automated backup system, enabling organizations to protect themselves from critical data loss disasters.</span></p>","<p>2100 Geng Road</p><p>Suite 210</p><p>Palo Alto, CA 94303</p>"
1204,Spirent,https://www.spirent.com/,"<p>Spirent provides a range of network and telecommunications testing and evaluation services and solutions including penetration testing for mobile, IoT, and cloud.</p>","<p>Spirent Communications plc Northwood Park, Gatwick Road Crawley, West Sussex RH10 9XN United Kingdom Tel: +44 (0)1293 767676</p>"
1205,Spirion,https://www.spirion.com/,"Spirion supports data discovery and classification solutions for data privacy, security, and regulatory compliance.","Velosecure LLC (dba Identity Finder, LLC)
1776 Broadway
Suite 803
New York, New York 10019
Tel: (646) 863 - 8301"
1206,Splunk,https://www.splunk.com/,"<p>Splunk provides operational intelligence through a range of Big Data analysis tools for monitoring, inspecting, and visualizing event logs.</p>","<p>Splunk Inc. 270 Brannan Street San Francisco, California 94107 Tel: (415) 848 - 8400</p>"
1207,Spohn,https://www.spohnsolutions.com/,Spohn is a professional services company offering security audit and assessment services in addition to telecommunications and training.,"Spohn Corporate Headquarters
8940 Research Blvd.
Suite 300
Austin, Texas 78758
Tel: (512) 685 – 1000"
1208,Spotflux,https://www.spotflux.com/,"<p>Spotflux provides a secure, managed connection to the Internet for mobile devices and desktop computers.</p><p><br></p><p>ACQUIRED BY INVINCEA MAY-2016. INVINCEA ACQUIRED BY SOPHOS 2018. DISCONTINUED SUPPORT OF ALL INVINCEA PRODUCTS</p>","<p>Spotflux 110 Kent Avenue, Suite 3 Brooklyn, New York 11211</p>"
1209,SpyCloud,https://spycloud.com/,SpyCloud helps businesses of all sizes prevent data breaches and account takeover attacks by alerting when employee or company assets have been compromised. ,"SpyCloud Inc.
411 West Monroe Street
Austin, Texas 78704"
1210,SS8,https://www.ss8.com/,"SS8 provides enterprise breach detection and communication security through high-definition historical network analysis, correlation, and forensics.","SS8
750 Tasman Drive
Milpitas, California 95035
Tel: (408) 944 - 0250"
1211,SSH,https://www.ssh.com/,"SSH provides SSH key management, privileged access control, identity and access, and encryption solutions.","SSH
Kornetintie 3
00380 Helsinki, Finland
Tel: +358 20 500 7000

US Location
460 Totten Pond Road, Suite 460
Waltham, Massachusetts 02451"
1212,StackPath,https://www.stackpath.com/,<p>StackPath is a platform of computing infrastructure and services built at the edge of the cloud</p>,"<p>2021 McKinner Ave. Suite 1100 Dallas, Texas 75201 Tel: (877) 629 - 2361</p>"
1213,StackRox,https://www.stackrox.com/,"StackRox provides an adaptive threat protection for containers using instrumentation and machine learning to protect the agile enterprise. StackRox enables security teams to see containers in high resolution; defend against threats such as code injection, privilege escalation, malicious lateral movement, and data exfiltration; and streamline security operations.","StackRox
700 E El Camino Real #200
Mountain View, CA 94040"
1214,Stanley Reid & Co.,https://www.stanleyreid.com/,Stanley Reid & Co. provides technical search and recruitment services including for cyber security positions.,"Stanley Reid & Co.
Contact information via Website"
1215,Star Lab,https://starlab.io/,"Star Lab Corp. is an embedded security company that protects devices and systems operating in open, hostile environments. ","Star Lab Corporation
1221 Connecticut Ave NW
Washington, DC 20036"
1216,Starlink,http://www.starlinkme.net/,Starlink is a security advisory and value added solutions provider located in the Middle East.,"Starlink
Mazaya Business Avenue
Tower BB2, Office 4301
Jumeirah Lakes Towers
Dubai, 99580 United Arab Emirates
Tel: +971 4 2794000"
1217,Stealthbits,https://www.stealthbits.com/,"Stealthbits provides a range of data access governance, identity, and management solutions for the enterprise.","Stealthbits Technologies Inc.
200 Central Avenue
Hawthorne, New Jersey 07506
Tel: (201) 447 – 9300"
1218,STEALTH Software,https://www.stealth-soft.com/,STEALTH Software provides security protection for Microsoft SharePoint and .NET applications.,"STEALTH Software
17, Zone Industrielle
L-8287 Kehlen
Luxembourg
Tel: +352 261 020 08"
1219,StealthWorker,https://www.stealthworker.com/#home,<p>Staffing agency for cybersecurity contract work or full time candidates in leadership and technical backgrounds.&nbsp;</p>,"<p>10 Engel Street, Apartment C</p><p>Charleston, SC 29403</p>"
1220,SteelCloud,https://www.steelcloud.com,"<p>Software solution for complinace and remediaton. Also offering endpoint policy enforcement and detection,&nbsp;</p>","<p>20110 Ashbrook Place, Suite 170</p><p>Ashburn, VA 20147</p>"
1221,Stickman Consulting,https://www.stickman.com.au/,Stickman Consulting is a security consulting firm that specializes in PCI DSS compliance.,"Stickman Consulting Pty Ltd
Suite 10, 102 Gloucester Street, The Rocks
Sydney, New South Wales, Australia 2000
Tel: +61 2 9146 4363"
1222,STI Group,https://stig.net/,STI Group provides a range of strategic and tactical information security services for clients.,"STI Group
201 Glen Rock Road, Suite 2X
Glen Rock, New Jersey 07452
Tel: (888) 881 – 6661"
1223,Strategic Cyber Solutions,https://www.s-cyber.com/,Strategic Cyber Solutions (SCS) provides a range of cyber security/information assurance services for government including cloud data analytics.,"Strategic Cyber Solutions
4222 Fortuna Center Plaza, Suite 651
Montclair, Virginia 22025"
1224,Stratum Security,https://www.stratumsecurity.com/,Stratum provides information security consulting with focus on application and network security services.,"Stratum Security
950 Herndon Parkway, Suite 140
Herndon, VA 20170
Tel: (888) 408 – 1337"
1225,StrikeForce Technologies,https://www.strikeforcetech.com/,"StrikeForce Technologies provides out-of-band authentication, anti-keylogging, and mobile security solutions.","StrikeForce Technologies Inc.
1090 King George Post Road, Suite #603
Edison, New Jersey 08837
Tel: (732) 661 – 9641"
1226,StrongKey,https://www.strongkey.com/,"StrongKey is making data breaches irrelevant. By providing strong authentication, encryption, and digital signatures, StrongKey ensures that data, no matter the format, remains encrypted and protected at the highest possible level and redefines the way businesses and government agencies secure their information against the inevitability of a breach.
 
StrongKey is trusted by some of the largest companies and critical government agencies around the globe.
 ","StrongKey
150 West Iowa Avenue
Sunnyvale, California 94086
Tel: (408) 331–2000
 "
1227,Styra,https://www.styra.com,<p>Cloud Native acess management agents for open policy authorization.&nbsp;</p>,"<p>1800 Broadway, Suite 1 Redwood City CA 94063</p>"
1228,Sumo Logic,https://www.sumologic.com/,Sumo Logic provides cloud-based log management and analytics leveraging machine-generated Big Data.,"Sumo Logic
305 Main Street
Redwood City, California 94063
info@sumologic.com"
1229,SUPERAntiSpyware,https://www.superantispyware.com/,SUPERAntiSpyware offers a software package that helps users understand what is running on their PC.,"SUPERAntiSpyware
1200 Crossman Avenure, Suite 210
Sunnyvale, California 94089
Tel: (866) 966 – 6254"
1230,SureCloud,https://www.surecloud.com/us/products,"<p>SureCloud ties your disparate GRC processes together to deliver Integrated Risk Management solutions to your organization. Eliminate duplicative work, administrative overhead, manual reporting, and disparate email-based action items. Enable better decisions for the bottom-line and demonstrate how your risk, compliance, and data privacy programs impact the company’s desired business outcomes.</p><p><br></p><p>The SureCloud Integrated Risk Management (IRM) approach enables organizations through a journey from beginning to end of meeting and managing basic regulatory compliance drivers, while providing dashboards to show connections to risk, vulnerabilities, vendors, and incidents. Customers typically start with a specific need in mind but gain benefits of inherent embedded platform integration when they are ready to implement additional GRC programs onto the platform.</p>","<p>6010 W. Spring Creek Pkwy.</p><p>Plano, TX 75024</p>"
1231,SurePassID,http://www.surepassid.com/,SurePassID provides cloud-based identity and access management for mobile and hybrid cloud use.,"SurePassID
13750 W. Colonial Drive, Suite 350-143
Winter Garden, Florida 34787
Tel: (888) 200 – 8144"
1232,Surevine,https://www.surevine.com/,Surevine provides a secure collaboration solution called Threatvine for enterprise.,"Surevine
31 Chertsey Street, Guildford,
Surrey, GU1 4HD
United Kingdom
UK Tel: +44 845 468 1066
US Tel: (202) 517 – 6966"
1233,SurfWatch Labs,https://www.surfwatchlabs.com/,SurfWatch provides a risk analytics API that translates raw cyber data into actionable intelligence.,"SurfWatch Labs
45610 Woodland Road, Suite #350
Sterling, Virginia 20166
Tel: (866) 855 – 5444"
1234,Swain Techs,https://www.swaintechs.com/,"Swain Techs provides a range of engineering, managed services, and cyber security/information assurance consulting services.","Swain Techs
2 Walnut Grove Drive, Suite 110
Horsham, Pennsylvania 19044
Tel: (610) 896 - 0701"
1235,Swascan,https://www.swascan.com/en,"<p>Provider of risk assessments, pen testing and SOCaaS. Located in Italy&nbsp;</p>","<p>Via Fabio Filzi, 2b, 20063 </p><p>Cernusco sul Naviglio MI, IT</p>"
